Region,District,Ward,Village,Date,Date2,Start time,End time,Transport used,Dogs without collars,Dogs with collars,Totalcounts,Comments,Correct_Village,Correct_Ward,Correct_District,Correct_Region
Lindi,Kilwa,Miguruwe,Mtepera,20/11/2016,20-Nov-16,16:00,18:00,foot,2,6,8,NA,Mtepera,Miguruwe,Kilwa,Lindi
Morogoro,Ulanga,Mtimbira,Mtimbira,11/12/2016,11-Dec-16,16:32,18:32,foot,3,22,25,NA,Mtimbira,Mtimbira,Ulanga,Morogoro
Lindi,Nachingwea,Chiola,Mtimbo,10/11/2016,10-Nov-16,16:00,18:15,foot,1,3,4,NA,Mtimbo,Chiola,Nachingwea,Lindi
Lindi,Ruagwa ,Likunja,Mtimbo Ruangwa,05/11/2016,05-Nov-16,15:00,17:00,foot,4,5,9,NA,Mtimbo Ruangwa,Likunja,Ruangwa,Lindi
Lindi,Nachingwea,Mkotokuyana,Mtokokuyana,10/11/2016,10-Nov-16,16:00,18:15,foot,6,0,6,NA,Mtokokuyana,Mkotokuyana,Nachingwea,Lindi
Morogoro,Morogoro rural,Mtombozi,Mtombozi,04/12/2016,04-Dec-16,14:18,16:18,foot,3,2,5,NA,Mtombozi,Mtombozi,Morogoro,Morogoro
Lindi,Ruagwa ,Nambilanje,Mtondo,17/11/2016,17-Nov-16,16:00,18:00,foot,5,25,30,NA,Mtondo,Nambilanje,Ruangwa,Lindi
Lindi,Kilwa,Kipatimu,Mtondokimwaga,17/11/2016,17-Nov-16,17:00,19:00,motorcycle,2,7,9,NA,Mtondokimwaga,Kipatimu,Kilwa,Lindi
Mtwara,Newala,Maputi,Mtongwele ,14/11/2016,14-Nov-16,16:00,18:00,foot,0,0,0,NA,Mtongwele,Maputi,Newala,Mtwara
Mtwara,Newala,Chihangu,Mtongwele juu,01/11/2016,01-Nov-16,16:00,18:28,foot,1,1,2,NA,Mtongwele Juu,Chihangu,Newala,Mtwara
Morogoro,Morogoro urban,Mbuyuni,Mtoni 'A',12/11/2016,12-Nov-16,16:00,17:58,foot,0,0,0,NA,Mtoni 'A',Mbuyuni,Morogoro Urban,Morogoro
Morogoro,Morogoro urban,Mbuyuni,Mtoni 'B',12/11/2016,12-Nov-16,16:30,18:30,foot,2,1,3,NA,Mtoni 'B',Mbuyuni,Morogoro Urban,Morogoro
Mtwara,Mtwara urban,Mtonya,Mtonya A,02/11/2016,02-Nov-16,16:38,18:42,Bicycle,0,0,0,NA,Mtonya A,Mtonya,Mtwara Urban,Mtwara
Mtwara,Newala,Mtopwa,Mtopwa,18/11/2016,18-Nov-16,16:20,18:06,foot,0,0,0,NA,Mtopwa,Mtopwa,Newala,Mtwara
Lindi,Nachingwea,Mtua,Mtua,03/11/2016,03-Nov-16,16:00,18:00,bicycle ,0,2,2,NA,Mtua,Mtua,Nachingwea,Lindi
Lindi,Lindi rural,Longa,Mtualonga ,13/11/2016,13-Nov-16,17:10,18:48,foot,7,10,17,NA,Tulieni,Longa,Lindi Rural,Lindi
Morogoro,Ulanga,Ruaha,Mtukula,06/12/2016,06-Dec-16,16:32,18:32,motorcycle,5,13,18,NA,Ruaha,Ruaha,Ulanga,Morogoro
Lindi,Lindi rural,Kilangala,Mtumbikile ,15/11/2016,15-Nov-16,16:00,18:05,Bicycle,6,7,13,NA,Mtumbikile,Kilangala,Lindi Rural,Lindi
Lindi,Lindi rural,Mtumbya,Mtumbya ,12/11/2016,12-Nov-16,16:30,18:30,foot,2,10,12,NA,Mtumbya,Mtumbya,Lindi Rural,Lindi
Pwani,Kisarawe ,Vikumbulu,Mtunani,17/11/2016,17-Nov-16,16:00,18:03,bicycle,0,1,1,NA,Mtunani,Vikumbulu,Kisarawe,Pwani
Mtwara,Masasi rural,Mwena,Mtunungu,08/11/2016,08-Nov-16,16:00,18:00,foot,0,0,0,NA,Mtunungu,Mwena,Masasi,Mtwara
Lindi,Lindi urban,Rasbura,Muhimbili,06/11/2016,06-Nov-16,16:10,18:00,foot,0,0,0,NA,Likotwa,Rasbura,Lindi Urban,Lindi
Morogoro,Morogoro rural,Mikese,Muhunga mkola,06/12/2016,06-Dec-16,16:30,18:30,Bicycle,16,0,16,NA,Muhunga Mkola,Mikese,Morogoro,Morogoro
Lindi,Ruagwa ,Chibula,Muhuru,05/11/2016,05-Nov-16,16:00,18:00,foot,6,8,14,NA,Muhuru,Chibula,Ruangwa,Lindi
Mtwara,Masasi rural,Nanganga,Mumburu,10/11/2016,10-Nov-16,16:00,18:03,foot,3,7,10,NA,Mumburu,Nanganga,Masasi,Mtwara
Morogoro,Morogoro urban,Mzinga,Mundu,14/11/2016,14-Nov-16,16:02,18:05,foot,0,5,5,NA,Mundu,Mzinga,Morogoro Urban,Morogoro
Morogoro,Ulanga,Mtimbira,Munga,11/12/2016,11-Dec-16,15:41,17:41,motorcycle,7,10,17,NA,Munga,Mtimbira,Ulanga,Morogoro
Lindi,Liwale,Liwale Mjini,Mungurumo,26/11/2016,26-Nov-16,16:00,18:00,foot,3,4,7,NA,Mungurumo,Liwale Mjini,Liwale,Lindi
Lindi,Lindi rural,Nangaru,Muungano,15/11/2016,15-Nov-16,16:00,18:00,foot,9,0,9,NA,Muungano,Nangaru,Lindi Rural,Lindi
Lindi,Lindi rural,Namupa,MuunganoII,13/11/2016,13-Nov-16,16:30,18:30,Bicycle,0,5,5,NA,Muungano II,Namupa,Lindi Rural,Lindi
Mtwara,Masasi rural,Namalenga,Mvita,07/11/2016,07-Nov-16,16:00,18:00,foot,0,6,6,NA,Mvita,Namalenga,Masasi,Mtwara
Lindi,Lindi rural,Mtama,Mvuleni,14/11/2016,14-Nov-16,16:38,18:42,Bicycle,1,4,5,NA,Mvuleni,Mtama,Lindi Rural,Lindi
Lindi,Lindi rural,Mvuleni,Mvuleni A,12/11/2016,12-Nov-16,16:05,18:20,Bicycle,0,0,0,NA,Mvuleni A,Kilolambwani,Lindi Rural,Lindi
Lindi,Lindi rural,Mvuleni,Mvuleni B,14/11/2016,14-Nov-16,16:03,18:20,foot,0,0,0,NA,Mvuleni B,Kilolambwani,Lindi Rural,Lindi
Lindi,Lindi rural,Mvuleni,Mvuleni Mashariki ,13/11/2016,13-Nov-16,16:11,18:33,foot,1,0,1,NA,Kijiweni,Kilolambwani,Lindi Rural,Lindi
Mtwara,Masasi rural,Chigugu,Mwambao,06/11/2016,06-Nov-16,16:00,18:00,foot,0,1,1,NA,Mwambao,Chigugu,Masasi,Mtwara
Mtwara,Mtwara rural,Mbembaleo,Mwamko,16/11/2016,16-Nov-16,16:30,18:30,foot,0,0,0,NA,Mwamko,Mbembaleo,Mtwara Rural,Mtwara
Lindi,Nachingwea,Ruponda,Mwananyamala,09/11/2016,09-Nov-16,16:00,18:15,foot,2,1,3,NA,Mwananyamala,Ruponda,Nachingwea,Lindi
Morogoro,Morogoro urban,Kichangani,Mwande,12/11/2016,12-Nov-16,14:00,18:00,foot,0,0,0,NA,Mwande,Kichangani,Morogoro Urban,Morogoro
Morogoro,Morogoro urban,Mazimbu,Mwande,12/11/2016,12-Nov-16,16:08,18:00,foot,2,1,3,NA,Mwande,Mazimbu,Morogoro Urban,Morogoro
Lindi,Lindi rural,Nachunyu,Mwangu,12/11/2016,12-Nov-16,15:55,17:50,foot,0,1,1,NA,Mwangu,Chiponda,Lindi Rural,Lindi
Morogoro,Morogoro rural,Kibuko,Mwara,03/12/2016,03-Dec-16,15:30,17:30,foot ,0,9,9,NA,Mwarazi,Mkuyuni,Morogoro,Morogoro
Morogoro,Ulanga,Mwaya,Mwaya,05/12/2016,05-Dec-16,15:21,17:21,motorcycle,2,8,10,NA,Mwaya,Mwaya,Ulanga,Morogoro
Morogoro,Kilombero,Mwaya,Mwaya,23/11/2016,23-Nov-16,16:30,18:30,foot ,1,13,14,NA,Mwaya,Mang'ula,Kilombero,Morogoro
Morogoro,Morogoro urban,Kingolwira,Mwembe Msafa,12/11/2016,12-Nov-16,15:47,18:00,foot,4,9,13,NA,Mwembe Msafa,Kingolwira,Morogoro Urban,Morogoro
Morogoro,Kilombero,Mlimba,Mwembeni,22/11/2016,22-Nov-16,15:30,17:30,foot ,1,5,6,NA,Mwembeni,Mlimba,Kilombero,Morogoro
Mtwara,Mtwara rural,Muungano,Mwembetogwa,07/11/2016,07-Nov-16,16:02,18:02,foot,0,0,0,NA,Mwembetogwa,Muungano,Mtwara Rural,Mtwara
Mtwara,Masasi rural,Mwena,Mwena,07/11/2016,07-Nov-16,16:00,18:00,foot,3,9,12,NA,Mwena,Mwena,Masasi,Mtwara
Lindi,Nachingwea,Nangowe,Mwenge,09/11/2016,09-Nov-16,16:00,18:09,bicycle ,4,12,16,NA,Mwenge,Nangowe,Nachingwea,Lindi
Lindi,Kilwa,Kibata,Mwengei,18/11/2016,18-Nov-16,15:55,17:55,motorcycle,2,7,9,NA,Mwengei,Kibata,Kilwa,Lindi
Mtwara,Mtwara rural,Mbawala,Mwindi,18/11/2016,18-Nov-16,15:30,17:30,foot,2,4,6,NA,Mwindi,Mbawala,Mtwara Rural,Mtwara
Mtwara,Masasi rural,Nanganga,Mwongozo,09/11/2016,09-Nov-16,16:00,18:00,foot,6,3,9,NA,Mwongozo,Nanganga,Masasi,Mtwara
Morogoro,Ulanga,Chirombola,Mzelezi,06/12/2016,06-Dec-16,15:48,17:48,bicycle,6,9,15,NA,Mzelezi,Chirombola,Ulanga,Morogoro
Pwani,Kisarawe ,Mzenga,Mzenga 'A',17/11/2016,17-Nov-16,16:00,18:00,bicycle,4,6,10,NA,Mzenga 'A',Mzenga,Kisarawe,Pwani
Lindi,Lindi urban,Mwenge ,N.H.C,05/11/2016,05-Nov-16,16:01,18:01,foot,1,2,3,NA,National Housing,Mwenge,Lindi Urban,Lindi
Mtwara,Mtwara rural,Mbawala,Nachenjele,13/11/2016,13-Nov-16,15:30,17:30,foot,1,3,4,NA,Nachenjele,Mbawala,Mtwara Rural,Mtwara
Lindi,Ruagwa ,Chibula,Nachikalala,17/11/2016,17-Nov-16,16:00,18:00,foot,1,8,9,NA,Nachikalala,Chibula,Ruangwa,Lindi
Lindi,Lindi urban,Nachingwea,Nachingwea,05/11/2016,05-Nov-16,16:00,18:02,foot,1,1,2,NA,Nachingwea,Nachingwea,Lindi Urban,Lindi
Lindi,Nachingwea,Nambambo,Nachingwea,06/11/2016,06-Nov-16,16:00,18:00,foot,1,5,6,NA,Nachingwea,Nambambo,Nachingwea,Lindi
Lindi,Ruagwa ,Mandarawe,Nachinyimba,01/11/2016,01-Nov-16,16:00,18:00,foot,5,6,11,NA,Nachinyimba,Mandarawe,Ruangwa,Lindi
Mtwara,Mtwara rural,Kiromba,Nachuma,04/11/2016,04-Nov-16,16:00,18:00,bicycle,0,1,1,NA,Nachuma,Kiromba,Mtwara Rural,Mtwara
Lindi,Lindi rural,Nachunyu,Nachunyu ,12/11/2016,12-Nov-16,16:00,18:20,Bicycle,3,5,8,NA,Nachunyu,Nachunyu,Lindi Rural,Lindi
Mtwara,Nanyumbu,Sengenya,Nachura,01/11/2016,01-Nov-16,16:00,18:07,foot,3,8,11,NA,Nachura,Sengenya,Nanyumbu,Mtwara
Mtwara,Masasi rural,Namalenga,Nagaga,09/11/2016,09-Nov-16,16:02,18:10,foot,0,9,9,NA,Nagaga,Namalenga,Masasi,Mtwara
Lindi,Kilwa,Chumo,Nahama,22/11/2016,22-Nov-16,15:45,17:45,bicycle,1,8,9,NA,Nahama,Chumo,Kilwa,Lindi
Lindi,Ruagwa ,Mandawa,Nahanga,13/11/2016,13-Nov-16,16:00,18:00,foot,3,16,19,NA,Nahanga,Mandawa,Ruangwa,Lindi
Mtwara,Nanyumbu,Mangaka,Nahawara,01/11/2016,01-Nov-16,16:00,18:00,foot,0,0,0,NA,Nahawara,Mangaka,Nanyumbu,Mtwara
Lindi,Liwale,Nangano,Nahoro,25/11/2016,25-Nov-16,16:00,18:00,foot,8,0,8,NA,Nahoro,Nangano,Liwale,Lindi
Lindi,Lindi rural,Nahukahuka,Nahukahuka A,12/11/2016,12-Nov-16,16:00,18:10,foot,10,6,16,NA,Nahukahuka,Nahukahuka,Lindi Rural,Lindi
Lindi,Lindi rural,Nahukahuka,Nahukahuka B,13/11/2016,13-Nov-16,16:07,17:59,foot,2,2,4,NA,Nahukahuka B,Nahukahuka,Lindi Rural,Lindi
Lindi,Nachingwea,Naipanga,Naipanga,07/11/2016,07-Nov-16,15:30,18:00,bicycle ,0,0,0,NA,Naipanga,Naipanga,Nachingwea,Lindi
Mtwara,Masasi rural,Nanjota,Nairombo,05/11/2016,05-Nov-16,16:00,18:00,bicycle,1,1,2,NA,Nairombo,Nanjota,Masasi,Mtwara
Mtwara,Masasi rural,Mkundi,Nakachindu,09/11/2016,09-Nov-16,16:00,18:03,foot,1,1,2,NA,Nakachindu,Mkundi,Masasi,Mtwara
Mtwara,Mtwara rural,Kitere,nakada,08/11/2016,08-Nov-16,16:00,18:00,foot,0,3,3,NA,nakada,Kitere,Mtwara Rural,Mtwara
Morogoro,Ulanga,Lupiro,Nakafulu,09/12/2016,09-Dec-16,16:10,18:10,motorcycle,5,8,13,NA,Nakafulu,Lupiro,Ulanga,Morogoro
Mtwara,Newala,Nakahako,Nakahako,27/11/2016,27-Nov-16,16:00,18:00,foot,0,0,0,NA,Nakahako,Nakahako,Newala,Mtwara
Mtwara,Masasi rural,Mkundi,Nakalola,05/11/2016,05-Nov-16,16:00,18:00,foot,0,0,0,NA,Nakalola,Mkundi,Masasi,Mtwara
Lindi,Kilwa,Miguruwe,Nakingombe,18/11/2016,18-Nov-16,17:00,19:00,Foot,0,2,2,NA,Nakingombe,Miguruwe,Kilwa,Lindi
Mtwara,Nanyumbu,Nandete,Nakole,07/11/2016,07-Nov-16,16:00,17:45,foot,2,1,3,NA,Nakole,Nandete,Nanyumbu,Mtwara
Mtwara,Nanyumbu,Napacho,Nakopi,07/11/2016,07-Nov-16,16:00,18:10,foot,1,3,4,NA,Nakopi,Napacho,Nanyumbu,Mtwara
Lindi,Nachingwea,Mtua,Nalengwe,03/11/2016,03-Nov-16,16:00,18:09,bicycle ,0,1,1,NA,Nalengwe,Mtua,Nachingwea,Lindi
Mtwara,Mtwara urban,Naliendele,Naliendele,08/11/2016,08-Nov-16,16:00,18:09,foot,5,2,7,NA,Naliendele,Naliendele,Mtwara Urban,Mtwara
Mtwara,Mtwara rural,Msanga Mkuu,Nalingu,14/11/2016,14-Nov-16,16:00,18:00,bicycle,0,0,0,NA,Nalingu,Msanga Mkuu,Mtwara Rural,Mtwara
Lindi,Liwale,Liwale Mjini,Naluleo,28/11/2016,28-Nov-16,16:00,18:00,foot,1,0,1,NA,Naluleo,Liwale Mjini,Liwale,Lindi
Mtwara,Nanyumbu,Chipuputa,Namaguruvi,01/11/2016,01-Nov-16,16:00,18:15,Bicycle,1,5,6,NA,Namaguruvi,Chipuputa,Nanyumbu,Mtwara
Lindi,Ruagwa ,Nandagala,Namahema B,11/12/2016,11-Dec-16,16:00,18:00,Bicycle ,3,0,3,NA,Namahema B,Nandagala,Ruangwa,Lindi
Mtwara,Mtwara rural,Mnima,Namahukula,13/11/2016,13-Nov-16,16:00,18:00,foot,1,3,4,NA,Namahukula,Mnima,Mtwara Rural,Mtwara
Mtwara,Masasi rural,Namajani,Namajani,10/11/2016,10-Nov-16,16:17,18:19,foot,0,1,1,NA,Namajani,Namajani,Masasi,Mtwara
Lindi,Liwale,Mpigamiti,Namakololo,26/11/2016,26-Nov-16,16:07,18:04,bicycle,0,3,3,NA,Namakololo,Mpigamiti,Liwale,Lindi
Lindi,Kilwa,Lihimalyao,Namakongo*,18/11/2016,18-Nov-16,16:07,18:07,foot,0,5,5,NA,Namakongo*,Lihimalyao,Kilwa,Lindi
Lindi,Ruagwa ,Chienjele,Namakuku,11/12/2016,11-Dec-16,16:00,18:00,foot,5,11,16,NA,Namakuku,Chienjele,Ruangwa,Lindi
Mtwara,Masasi rural,Namatutwe,Namalembo,05/11/2016,05-Nov-16,16:30,18:12,foot,3,5,8,NA,Namalembo,Namatutwe,Masasi,Mtwara
Mtwara,Masasi rural,Namalenga,Namalenga,05/11/2016,05-Nov-16,16:00,18:00,foot,10,9,19,NA,Namalenga,Namalenga,Masasi,Mtwara
Morogoro,Kilombero,Igima,Namalumbo,22/11/2016,22-Nov-16,15:11,17:11,motorcycle,10,39,49,NA,Igima,Mbingu,Kilombero,Morogoro
Lindi,Lindi rural,Namangale ,Namangale A ,12/11/2016,12-Nov-16,16:30,18:30,foot,1,9,10,NA,Namangale,Namangale,Lindi Rural,Lindi
Lindi,Lindi rural,Namangale ,Namangale B,12/11/2016,12-Nov-16,16:00,18:15,foot,1,7,8,NA,Namangale B,Namangale,Lindi Rural,Lindi
Mtwara,Newala,Chilangala,Namangudu,08/11/2016,08-Nov-16,16:00,18:01,foot,0,0,0,NA,Namangadu,Chilangala,Newala,Mtwara
Mtwara,Mtwara rural,Dihimba,Namanjele,14/11/2016,14-Nov-16,16:00,18:03,bicycle,0,1,1,NA,Namanjele,Dihimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Nanguruwe,Namanyakata Barabara,07/11/2016,07-Nov-16,16:15,18:15,foot,0,2,2,NA,Namanyakata Barabara,Nanguruwe,Mtwara Rural,Mtwara
Mtwara,Nanyumbu,Sengenya,Namarupi,01/11/2016,01-Nov-16,16:00,18:15,foot,1,7,8,NA,Namarupi,Sengenya,Nanyumbu,Mtwara
Mtwara,Nanyumbu,Chipuputa,Namasogo,04/11/2016,04-Nov-16,16:00,18:30,Bicycle,7,3,10,NA,Namasogo,Chipuputa,Nanyumbu,Mtwara
Lindi,Kilwa,Kandawale,Namatewa,21/11/2016,21-Nov-16,16:00,18:00,motorcycle,0,0,0,NA,Namatewa,Kandawale,Kilwa,Lindi
Lindi,Nachingwea,Namatula,Namatula,09/11/2016,09-Nov-16,16:00,18:15,foot,5,2,7,NA,Namatula,Namatula,Nachingwea,Lindi
Mtwara,Masasi Township Authority,Marika,Namatunu,08/11/2016,08-Nov-16,16:00,18:00,foot ,7,12,19,NA,Namatunu,Marika,Masasi Township Authority,Mtwara
Mtwara,Masasi rural,Namatutwe,Namatutwe,12/11/2016,12-Nov-16,16:00,18:00,bicycle,1,8,9,NA,Namatutwe,Namatutwe,Masasi,Mtwara
Lindi,Nachingwea,Chiola,Namauni,10/11/2016,10-Nov-16,16:00,18:15,foot,4,3,7,NA,Namauni,Chiola,Nachingwea,Lindi
Mtwara,Mtwara rural,Nanguruwe,Namayakata shuleni,06/11/2016,06-Nov-16,15:30,17:30,foot,1,0,1,NA,Namayakata shuleni,Nanguruwe,Mtwara Rural,Mtwara
Lindi,kilwa,Chumo,Namayuni,17/11/2016,17-Nov-16,17:00,19:00,bicycle,2,10,12,NA,Namayuni,Chumo,Kilwa,Lindi
Lindi,Lindi rural,Mandwanga ,Nambahu ,16/11/2016,16-Nov-16,16:30,18:30,foot,0,2,2,NA,Nambahu,Mandwanga,Lindi Rural,Lindi
Lindi,Nachingwea,Kipara Mnero,Nambalapala,10/11/2016,10-Nov-16,16:00,18:15,foot,4,9,13,NA,Nambalapala,Kipara Mnero,Nachingwea,Lindi
Mtwara,Newala,Nambali,Nambali A,17/11/2016,17-Nov-16,16:00,18:00,foot,0,2,2,NA,Nambali  A,Nambali,Newala,Mtwara
Mtwara,Newala,Nambali,Nambali B,18/11/2016,18-Nov-16,16:00,18:01,Bicycle,0,0,0,NA,Nambali B,Nambali,Newala,Mtwara
Mtwara,Mtwara rural,Ziwani,Nambeleketela,15/11/2016,15-Nov-16,15:00,17:00,foot,1,0,1,NA,Nambeleketela,Ziwani,Mtwara Rural,Mtwara
Lindi,Ruagwa ,Nambilanje,Nambilanje,11/10/2016,11-Oct-16,16:00,18:00,foot,20,38,58,NA,Nambilanje,Nambilanje,Ruangwa,Lindi
Lindi,Kilwa,Mingumbi,Nambondo,19/11/2016,19-Nov-16,17:00,19:00,foot,2,8,10,NA,Nambondo,Mingumbi,Kilwa,Lindi
Mtwara,Newala,Mnekachi,Nambunga,09/11/2016,09-Nov-16,16:00,18:00,foot,3,0,3,NA,Nambunga,Mnekachi,Newala,Mtwara
Morogoro,Ulanga,Vigoi,Namgezi,07/12/2016,07-Dec-16,15:58,17:58,foot,4,8,12,NA,Mbagula,Vigoi,Ulanga,Morogoro
Mtwara,Mtwara rural,Naumbu,Namgogoli,07/11/2016,07-Nov-16,15:30,17:30,bicycle,1,3,4,NA,Namgogoli,Naumbu,Mtwara Rural,Mtwara
Morogoro,Ulanga,Iragua,Namhanga,08/12/2016,08-Dec-16,16:23,18:23,bicycle,4,8,12,NA,Kidugalo,Iragua,Ulanga,Morogoro
Lindi,Ruagwa ,Namichiga,Namichiga A,13/11/2016,13-Nov-16,15:30,17:30,motorcycle ,0,0,0,NA,Namichinga A,Namichiga,Ruangwa,Lindi
Lindi,Liwale,Mbaya,Namihu,29/11/2016,29-Nov-16,16:00,18:05,bicycle,1,8,9,NA,Namihu,Mbaya,Liwale,Lindi
Mtwara,Masasi rural,Nanganga,Namihungo,12/11/2016,12-Nov-16,16:00,18:00,foot,3,7,10,NA,Namihungo,Nanganga,Masasi,Mtwara
Lindi,Nachingwea,Namikango,Namikango 'A',08/11/2016,08-Nov-16,16:00,18:15,foot,8,2,10,NA,Namikango 'A',Namikango,Nachingwea,Lindi
Lindi,Nachingwea,Namikango,Namikango 'B',08/11/2016,08-Nov-16,16:00,18:15,foot,0,5,5,NA,Namikango 'B',Namikango,Nachingwea,Lindi
Lindi,Ruagwa ,Chunyu,Namikulo,15/11/2016,15-Nov-16,16:00,18:00,Bicycle ,0,8,8,NA,Namikulo,Chunyu,Ruangwa,Lindi
Lindi,Ruagwa ,Mbekenyera,Namilema,11/12/2016,11-Dec-16,16:00,18:00,foot,7,13,20,NA,Namilema,Mbekenyera,Ruangwa,Lindi
Lindi,Ruagwa ,Matambarale,Namkatila,01/11/2016,01-Nov-16,15:30,17:30,foot,4,22,26,NA,Namkatila,Matambarale,Ruangwa,Lindi
Lindi,Lindi rural,Mipingo,Namkongo,15/11/2016,15-Nov-16,16:04,18:03,Bicycle,0,12,12,NA,Namkongo,Mipingo,Lindi Rural,Lindi
Lindi,Ruagwa ,Namichiga,Namkonjera,05/11/2016,05-Nov-16,15:06,17:06,motorcycle ,0,0,0,NA,Namkonjera,Namichiga,Ruangwa,Lindi
Lindi,Nachingwea,Mneromiembeni,Namkula,09/11/2016,09-Nov-16,16:00,18:10,bicycle ,1,3,4,NA,Namkula,Mneromiembeni,Nachingwea,Lindi
Lindi,Nachingwea,Mtua,Nammanga,03/11/2016,03-Nov-16,16:00,18:10,bicycle ,1,3,4,NA,Nammanga,Mtua,Nachingwea,Lindi
Lindi,Nachingwea,Ruponda,Nammanga,09/11/2016,09-Nov-16,16:00,18:15,foot,7,3,10,NA,Nammanga,Ruponda,Nachingwea,Lindi
Lindi,Nachingwea,Kilimanihewa,Nampemba,05/11/2016,05-Nov-16,16:00,18:10,foot,3,0,3,NA,Nampemba,Kilimanihewa,Nachingwea,Lindi
Lindi,Lindi rural,Navanga,Nampunga ,14/11/2016,14-Nov-16,16:00,18:00,foot,3,3,6,NA,Shuka,Navanga,Lindi Rural,Lindi
Lindi,Liwale,Mbaya,Namtumbwa,29/11/2016,29-Nov-16,16:00,18:00,foot,5,0,5,NA,Namtumbwa,Mbaya,Liwale,Lindi
Lindi,Lindi rural,Nnolela,Namunda ,17/11/2016,17-Nov-16,17:00,18:45,foot,4,3,7,NA,Namunda,Mnolela,Lindi Rural,Lindi
Lindi,Lindi rural,Namupa,Namupa,12/11/2016,12-Nov-16,16:00,18:05,foot,0,33,33,NA,Namupa,Namupa,Lindi Rural,Lindi
Morogoro,Kilombero,Namwawala,Namwawala A,21/11/2016,21-Nov-16,15:11,17:11,motorcycle,0,0,0,NA,Namwawala,Idete,Kilombero,Morogoro
Mtwara,Newala,Kitangari,Nanda,08/11/2016,08-Nov-16,16:00,18:01,foot,0,2,2,NA,Nanda,Kitangari,Newala,Mtwara
Lindi,Ruagwa ,Nandagala,Nandagala A,01/11/2016,01-Nov-16,16:00,18:00,Bicycle ,5,8,13,NA,Nandagala A,Nandagala,Ruangwa,Lindi
Lindi,Ruagwa ,Nandagala,Nandagala B,01/11/2016,01-Nov-16,16:00,18:00,Bicycle ,3,10,13,NA,Nandagala B,Nandagala,Ruangwa,Lindi
Lindi,Ruagwa ,Matambarale,Nandandara,14/11/2016,14-Nov-16,15:30,17:30,foot,4,15,19,NA,Nandandara,Matambarale,Ruangwa,Lindi
Lindi,Ruagwa ,Luchelegwa,Nandanga,14/11/2016,14-Nov-16,15:30,17:30,foot,3,13,16,NA,Nandanga,Luchelegwa,Ruangwa,Lindi
Mtwara,Nanyumbu,Lumesule,Nandembo,03/11/2016,03-Nov-16,16:00,18:15,foot,3,2,5,NA,Nandembo,Lumesule,Nanyumbu,Mtwara
Mtwara,Nanyumbu,Nanyumbu,Nanderu,01/11/2016,01-Nov-16,16:00,18:20,Bicycle,1,8,9,NA,Nanderu,Nanyumbu,Nanyumbu,Mtwara
Mtwara,Nanyumbu,Nandete,Nandete,08/11/2016,08-Nov-16,16:00,18:00,foot,5,5,10,NA,Nandete,Nandete,Nanyumbu,Mtwara
Mtwara,Masasi rural,Lukuledi,Nanditi,10/11/2016,10-Nov-16,16:00,18:00,foot,0,4,4,NA,Nanditi,Lukuledi,Masasi,Mtwara
Lindi,Lindi urban,Mtanda ,Nanembo,30/10/2016,30-Oct-16,16:00,18:20,foot,2,4,6,NA,Nanembo,Mtanda,Lindi Urban,Lindi
Lindi,Lindi rural,Nang'aka,Nang'aka,16/11/2016,16-Nov-16,16:00,18:09,foot,0,1,1,NA,Nang'aka,Majengo,Lindi Rural,Lindi
Lindi,Kilwa,Mingumbi,Nangambi,20/11/2016,20-Nov-16,15:00,17:00,motorcycle,0,10,10,NA,Nangambi,Mingumbi,Kilwa,Lindi
Lindi,Liwale,Nangando,Nangando,27/11/2016,27-Nov-16,16:00,18:00,foot,5,3,8,NA,Nangando,Nangando,Liwale,Lindi
Lindi,Ruagwa ,Nanganga,Nanganga,01/11/2016,01-Nov-16,15:00,17:00,foot,0,12,12,NA,Nanganga,Nanganga,Ruangwa,Lindi
Lindi,Liwale,Nangano,Nangano,26/11/2016,26-Nov-16,16:00,18:00,foot,3,7,10,NA,Nangano,Nangano,Liwale,Lindi
Lindi,Nachingwea,Naipingo,Nang'ondo,09/11/2016,09-Nov-16,16:00,18:15,foot,1,0,1,NA,Nang'ondo,Naipingo,Nachingwea,Lindi
Mtwara,Masasi rural,Nanganga,Nangoo,06/11/2016,06-Nov-16,16:00,18:00,foot,3,5,8,NA,Nangoo,Nanganga,Masasi,Mtwara
Lindi,Nachingwea,Nangowe,Nangowe,09/11/2016,09-Nov-16,16:00,18:15,bicycle ,4,4,8,NA,Nangowe,Nangowe,Nachingwea,Lindi
Lindi,Nachingwea,Nangowe,Nangowe,09/11/2016,09-Nov-16,16:00,18:15,bicycle,2,4,6,NA,Nangowe,Nangowe,Nachingwea,Lindi
Mtwara,Newala,Mkoma II,Nangudyane,15/11/2016,15-Nov-16,16:00,18:00,foot,0,3,3,NA,Nangudyane,Mkoma II,Newala,Mtwara
Lindi,Ruagwa ,Malolo,Nangumbu A,01/11/2016,01-Nov-16,17:00,19:00,Bicycle ,3,25,28,NA,Nangumbu A,Malolo,Ruangwa,Lindi
Lindi,Ruagwa ,Malolo,Nangumbu B,11/12/2016,11-Dec-16,17:00,19:00,Bicycle ,3,11,14,NA,Nangumbu B,Malolo,Ruangwa,Lindi
Lindi,Ruagwa ,Narung'ombe,Nangurugai,14/11/2016,14-Nov-16,17:00,19:00,foot,4,8,12,NA,Nangurugai,Narung'ombe,Ruangwa,Lindi
